FIPS,County,State,FIPS_Year,Year,Total Population,Total Violent And Property Crimes Rate,Violent Crimes Rate,Violent Crimes Rate D,Property Crimes Rate,Property Crimes Rate D,Total Violent Crimes Rate: Rape Legacy Definition,Total Violent Crimes Rate: Murders And Nonnegligent Manslaughters Rate,Total Violent Crimes Rate: Rape Revised Definition Rate,Total Violent Crimes Rate: Rape Legacy Definition Rate,Total Violent Crimes Rate: Robberies Rate,Total Violent Crimes Rate: Aggravated Assaults Rate,Total Property Crimes Rate: Burglaries Rate,Total Property Crimes Rate: Larcenies Rate,Total Property Crimes Rate: Motor Vehicle Thefts Rate,Arsons Rate,Rape Legacy Definition Rate
48447,Throckmorton County,Texas,48447_2015,2015,1579,443.318556,63.33122229,3,379.9873338,2,0,0,0,0,63.33122229,0,316.6561115,63.33122229,0,316.6561115,31.22915099
27105,Nobles County,Minnesota,27105_2017,2017,21729,170.2793,13.80643,1,156.4729,1,0,0,13.8064338,9.043279629,0,0,64.43002439,78.23645819,13.8064338,4.602145,18.30246254
37105,Lee County,North Carolina,37105_2013,2013,59997,1036.718503,63.33650016,3,973.3820024,4,2,8.333750021,3.214966716,3.333500008,8.333750021,43.33550011,298.3482507,608.3637515,66.67000017,1.666750004,16.79223858
20193,Thomas County,Kansas,20193_2014,2014,7891,405.525282,63.36332531,3,342.1619567,2,26.69352655,0,0,0,0,63.36332531,76.03599037,240.7806362,25.34533012,12.67266506,21.13127453
53009,Clallam County,Washington,53009_2019,2019,77331,659.5026574,63.36398081,3,596.1386766,3,0,1.293142466,18.10399452,16.95220276,3.879427397,40.08741643,153.8839534,407.3398766,34.91484657,1.293142466,17.37078585
17045,Edgar County,Illinois,17045_2018,2018,17360,362.9032258,63.3640553,3,299.5391705,2,0,0,28.80184332,27.98279421,0,34.56221198,161.2903226,115.2073733,23.04147465,5.760368664,18.88792347
27119,Polk County,Minnesota,27119_2018,2018,31529,466.2374322,63.43366425,3,402.803768,2,0,0,25.3734657,20.3564211,3.171683212,34.88851534,85.63544673,260.0780234,57.09029782,6.343366425,16.83648676
29035,Carter County,Missouri,29035_2013,2013,6304,951.7766497,63.45177665,3,888.3248731,4,0,0,0,0,0,63.45177665,364.8477157,444.1624365,79.31472081,0,16.86679131
41037,Lake County,Oregon,41037_2018,2018,7879,774.2099251,63.45982993,3,710.7500952,4,0,0,0,0,0,63.45982993,203.0714558,355.3750476,152.3035918,12.69196599,14.08681011
48415,Scurry County,Texas,48415_2016,2016,17333,450.008654,63.4627589,3,386.5458951,2,8.275372477,0,5.769341718,5.516789961,5.769341718,51.92407546,173.0802515,196.1576184,17.30802515,0,19.25470473
8087,Morgan County,Colorado,08087_2015,2015,28360,352.6093089,63.4696756,3,289.1396333,2,0,0,7.052186178,2.613387695,0,56.41748942,84.62623413,186.8829337,17.63046544,3.526093089,17.99769481
26081,Kent County,Michigan,26081_2018,2018,653786,433.4751738,63.47642807,3,369.9987458,2,16.19828022,1.223641987,24.01397399,18.93389931,6.577075679,31.66173641,55.21684466,294.5918083,20.19009278,2.294328725,18.48882754
51185,Tazewell County,Virginia,51185_2013,2013,44107,1269.63974,63.48198699,3,1206.157753,5,0,0,22.67213821,18.19610128,0,40.80984878,247.1263065,920.4888113,38.54263496,9.068855284,17.70217007
42035,Clinton County,Pennsylvania,42035_2015,2015,39381,586.5772835,63.48238999,3,523.0948935,3,23.53627552,0,5.078591199,0.761690923,12.696478,45.70732079,81.25745918,436.7588431,5.078591199,5.078591199,20.6813819
19089,Howard County,Iowa,19089_2014,2014,9449,761.9853953,63.49878294,3,698.4866123,4,0,0,21.16626098,16.74927665,0,42.33252196,264.5782622,391.5758281,42.33252196,0,17.92148651
17075,Iroquois County,Illinois,17075_2016,2016,28334,652.9258135,63.52791699,3,589.3978965,3,4.921964268,3.529328722,14.11731489,13.74481386,3.529328722,42.35194466,236.4650244,307.0515988,45.88127338,10.58798617,18.83276236
56021,Laramie County,Wyoming,56021_2013,2013,96015,625.9438629,63.53173983,3,562.4121231,3,8,0,8.328430124,8.332031453,1.041503932,54.15820445,157.2670937,375.9829193,29.16211009,2.083007863,18.48083012
48235,Irion County,Texas,48235_2014,2014,1574,2922.49047,63.53240152,3,2858.958069,5,47.8000581,0,0,2.02483871,0,63.53240152,190.5972046,2223.634053,444.7268107,0,5.679471293
20067,Grant County,Kansas,20067_2013,2013,7869,216.037616,63.54047528,3,152.4971407,1,5.291581139,0,0,0,0,63.54047528,63.54047528,88.9566654,0,0,18.9820722
27107,Norman County,Minnesota,27107_2017,2017,6638,45.19434,0,1,45.19434,1,3.078309928,0,0,0,0,0,15.06477855,30.1295571,0,0,18.45285569
48429,Stephens County,Texas,48429_2015,2015,9440,699.1525424,63.55932203,3,635.5932203,3,0,0,10.59322034,10.39599221,0,52.96610169,180.0847458,423.7288136,31.77966102,0,17.59146546
27109,Olmsted County,Minnesota,27109_2017,2017,150104,237.8351,33.31024,2,204.5249,1,0,0,12.65789053,7.877509741,1.998614294,18.65373341,57.29360976,128.5775196,18.65373341,0,17.48398088
40067,Jefferson County,Oklahoma,40067_2014,2014,6292,524.4755245,63.57279085,3,460.9027336,3,4.760824298,0,0,0.051390486,0,63.57279085,158.9319771,301.9707565,0,0,19.21838191
55021,Columbia County,Wisconsin,55021_2014,2014,56615,660.6023139,63.5873885,3,597.0149254,3,4.651871684,0,12.36421443,12.24595435,5.298949042,45.92422503,166.0337366,400.9538108,30.0273779,0,18.04477198
1053,Escambia County,Alabama,01053_2014,2014,37733,416.0814141,63.60480216,3,352.476612,2,23.1805527,0,0,0,15.90120054,47.70360162,124.5594042,206.715607,21.20160072,0,20.28358111
16051,Jefferson County,Idaho,16051_2019,2019,29871,291.2523853,63.60684276,3,227.6455425,1,0,0,6.695457132,1.903119475,0,56.91138562,40.17274279,167.3864283,20.0863714,0,17.40046094
4027,Yuma County,Arizona,04027_2019,2019,213787,441.0932377,63.61471932,3,377.4785183,2,0,3.274287024,7.951839915,7.108620392,2.806531735,49.58206065,104.3094295,234.8131551,38.35593371,3.274287024,16.9563909
55061,Kewaunee County,Wisconsin,55061_2019,2019,20434,269.1592444,63.61945777,3,205.5397866,1,1.864697171,0,14.68141333,14.01734812,0,48.93804444,34.25663111,166.3893511,4.893804444,0,18.27982304
4015,Mohave County,Arizona,04015_2019,2019,212181,998.2043633,63.624924,3,934.5794393,4,0,1.4138872,2.8277744,2.094427032,8.954618934,50.42864347,270.0524552,564.1409928,100.3859912,6.126844534,15.3438012
48351,Newton County,Texas,48351_2014,2014,14138,572.9240345,63.65822606,3,509.2658085,3,62.27939732,14.14627246,0,0.748238179,7.073136229,42.43881737,183.9015419,289.9985854,35.36568114,21.21940869,25.71710503
42111,Somerset County,Pennsylvania,42111_2015,2015,75396,553.079739,63.66385485,3,489.4158841,3,0,0,6.631651547,2.081592264,5.305321237,51.72688206,94.16945196,380.6567988,14.5896334,1.326330309,17.61866344
37057,Davidson County,North Carolina,37057_2016,2016,164926,1046.529959,63.66491639,3,982.8650425,4,0,3.031662685,3.082853304,3.031662685,12.73298328,44.86860774,568.7399197,340.7588858,73.36623698,3.031662685,18.47842949
37149,Polk County,North Carolina,37149_2013,2013,20419,1101.914883,63.66619325,3,1038.24869,4,6,0,29.24119271,29.38439689,0,34.28179637,274.2543709,705.2255252,58.76879377,4.897399481,18.00345333
47023,Chester County,Tennessee,47023_2018,2018,17276,318.3607317,63.67214633,3,254.6885853,2,0,0,23.15350776,18.18974014,0,40.51863857,69.46052327,173.6513082,11.57675388,0,18.13769136
38009,Bottineau County,North Dakota,38009_2019,2019,6282,939.1913403,63.67398918,3,875.5173512,4,0,0,63.67398918,58.53439851,0,0,222.8589621,461.6364215,191.0219675,0,12.59197171
47035,Cumberland County,Tennessee,47035_2018,2018,59673,1253.498232,63.68039147,3,1189.817841,5,0,0,3.351599551,0,1.675799775,58.65299214,330.1325558,708.863305,150.8219798,6.703199102,13.96077309
13155,Irwin County,Georgia,13155_2016,2016,9422,1125.026534,63.68074719,3,1061.345786,5,0,0,0.029857369,0,0,63.68074719,424.5383146,573.1267247,63.68074719,0,17.63292701
36025,Delaware County,New York,36025_2016,2016,45523,305.3401577,63.70406168,3,241.636096,1,0,0,48.32721921,47.28736619,6.590075347,8.786767129,68.09744525,160.3585001,13.18015069,0,18.37174223
4027,Yuma County,Arizona,04027_2016,2016,205631,551.9595781,63.70634778,3,488.2532303,3,0,2.91784799,9.726159966,9.183026495,2.91784799,48.14449183,188.2011953,260.1747791,39.87725586,2.431539992,17.39462081
39145,Scioto County,Ohio,39145_2019,2019,75314,904.2143559,63.73317046,3,840.4811854,4,0,0,15.93329261,15.034203,9.294420692,38.50545715,235.0160661,523.1431075,82.32201184,7.966646307,16.37382216
20105,Lincoln County,Kansas,20105_2013,2013,3138,796.6857871,63.73486297,3,732.9509242,4,0,0,0,0,0,63.73486297,318.6743149,318.6743149,95.60229446,0,16.16019733
40067,Jefferson County,Oklahoma,40067_2015,2015,6276,669.2160612,63.73486297,3,605.4811982,3,32.87572731,0,15.93371574,15.749509,15.93371574,31.86743149,159.3371574,398.3428936,47.80114723,15.93371574,21.64114236
48191,Hall County,Texas,48191_2016,2016,3138,318.6743149,63.73486297,3,254.9394519,2,55.86648275,0,0,0.06307897,31.86743149,31.86743149,159.3371574,95.60229446,0,0,25.09683878
39119,Muskingum County,Ohio,39119_2015,2015,86290,1370.958396,63.73855603,3,1307.21984,5,0,1.158882837,31.2898366,30.71329986,8.112179859,23.17765674,347.6648511,839.0311739,120.523815,6.953297022,15.31595554
20191,Sumner County,Kansas,20191_2014,2014,23528,688.5413125,63.75382523,3,624.7874872,3,29.58092027,0,21.25127508,16.98528012,4.250255015,38.25229514,301.7681061,293.2675961,29.75178511,21.25127508,23.47819145
42061,Huntingdon County,Pennsylvania,42061_2015,2015,45485,235.2423876,63.75728262,3,171.485105,1,4.244520507,0,2.198526987,0,0,61.55875563,10.99263493,156.0954161,4.397053974,2.115345491,18.35612827
19089,Howard County,Iowa,19089_2015,2015,9410,595.1115834,63.76195537,3,531.3496281,3,0,0,31.88097768,27.09870845,0,31.88097768,233.7938363,286.9287991,10.62699256,0,19.20203882
16055,Kootenai County,Idaho,16055_2018,2018,161505,580.7869725,63.77511532,3,517.0118572,3,0,1.857527631,11.14516578,6.285145711,1.238351754,49.53407015,97.21061267,385.7465713,34.05467323,4.334231138,17.03430235
42051,Fayette County,Pennsylvania,42051_2015,2015,133224,713.835345,63.8023179,3,650.0330271,3,45.02793704,0,5.254308533,0.952885562,28.52338918,30.02462019,139.6144839,493.9050021,16.5135411,7.699206109,22.9062019
27111,Otter Tail County,Minnesota,27111_2017,2017,57694,613.582,36.39893,2,577.183,3,0,0,12.13297743,7.464691079,1.73328249,22.53267237,190.6610739,337.9900856,48.53190973,3.466565,17.29365057
4017,Navajo County,Arizona,04017_2014,2014,108101,525.4345473,63.82919677,3,461.6053506,3,0,0,3.700243291,3.556448084,0.925060823,59.20389266,235.8905098,191.4875903,34.22725044,0.925060823,18.04050947
30087,Rosebud County,Montana,30087_2015,2015,9398,563.9497765,63.84337093,3,500.1064056,3,0,0,10.64056182,6.239113988,0,53.20280911,106.4056182,319.2168546,74.48393275,10.64056182,16.37936535
27113,Pennington County,Minnesota,27113_2017,2017,14156,586.3238,28.25657,1,558.0673,3,0,0,0,0,0,28.25656965,169.5394179,339.0788358,49.44899689,0,16.81738357
27115,Pine County,Minnesota,27115_2017,2017,29067,3959.817,223.6213,3,3736.196,5,0,3.440327519,58.48556783,53.53269565,13.76131008,147.9340833,681.1848488,2735.060378,319.9504593,13.76131,8.121700083
30067,Park County,Montana,30067_2013,2013,15660,191.5708812,63.85696041,3,127.7139208,1,4.13909773,0,6.385696041,2.177593101,0,57.47126437,12.77139208,108.5568327,6.385696041,6.385696041,18.73390115
46023,Charles Mix County,South Dakota,46023_2016,2016,9396,446.9987229,63.85696041,3,383.1417625,2,0.042392878,0,10.64282673,5.893019927,10.64282673,42.57130694,212.8565347,106.4282673,63.85696041,10.64282673,17.74840582
27117,Pipestone County,Minnesota,27117_2017,2017,9285,764.6742,10.77006,1,753.9042,4,8.205643134,0,0,0,0,10.77005924,172.3209478,581.5831987,0,0,19.20386687
27121,Pope County,Minnesota,27121_2017,2017,10975,337.1299,27.33485,1,309.795,2,0,0,0,0,0,27.33485194,136.6742597,136.6742597,36.44646925,0,17.40360494
46027,Clay County,South Dakota,46027_2016,2016,14086,539.5428085,63.89322732,3,475.6495811,3,0,0,7.09924748,2.606601152,0,56.79397984,212.9774244,248.4736618,14.19849496,0,18.65466045
20103,Leavenworth County,Kansas,20103_2018,2018,81352,310.9941981,63.91975612,3,247.0744419,1,0,2.458452159,6.146130396,1.376653929,2.458452159,52.85672141,92.19195594,110.6303471,44.25213885,6.146130396,17.21400004
48379,Rains County,Texas,48379_2019,2019,12514,447.4988013,63.92840019,3,383.5704012,2,0,0,0,0,0,63.92840019,151.8299505,191.7852006,39.95525012,0,17.31785559
27123,Ramsey County,Minnesota,27123_2017,2017,531528,251.539,14.86281,1,236.6761,1,12.71739129,0,4.515284237,0,2.069505275,8.278021101,33.86463178,183.2452853,19.56623169,0.5644105,17.96304918
31179,Wayne County,Nebraska,31179_2019,2019,9385,170.4848162,63.93180607,3,106.5530101,1,9.737205003,0,10.65530101,10.06279237,0,53.27650506,53.27650506,21.31060202,31.96590304,10.65530101,19.1839105
6079,San Luis Obispo County,California,06079_2019,2019,283111,404.0817912,63.93252117,3,340.1492701,2,0,1.766091745,9.183677074,8.628765721,1.766091745,51.2166606,116.9152735,216.8760663,6.357930282,2.472528443,18.13792032
40069,Johnston County,Oklahoma,40069_2018,2018,10949,511.462234,63.93277925,3,447.5294547,3,17.35510096,0,9.133254178,8.81737447,0,54.79952507,182.6650836,210.0648461,54.79952507,18.26650836,20.23085393
30057,Madison County,Montana,30057_2014,2014,7820,537.084399,63.93861893,3,473.1457801,3,0,0,0,0,0,63.93861893,191.8158568,242.9667519,38.36317136,0,17.5661522
27125,Red Lake County,Minnesota,27125_2017,2017,4042,395.8436,0,1,395.8436,2,5.336240981,0,0,0,0,0,123.7011381,272.1425037,0,0,19.04387886
27167,Wilkin County,Minnesota,27167_2018,2018,6254,383.7543972,63.9590662,3,319.795331,2,0,0,31.9795331,27.03669421,0,31.9795331,0,255.8362648,63.9590662,0,15.74692171
27127,Redwood County,Minnesota,27127_2017,2017,15578,442.9323,51.35447,2,391.5779,2,0,0,19.25792785,14.58035299,0,32.09654641,102.7089485,237.5144434,51.35447426,0,16.71978116
27129,Renville County,Minnesota,27129_2017,2017,14995,600.2001,40.01334,2,560.1867,3,0,0,6.66888963,2.278497656,0,33.34444815,160.0533511,320.1067022,80.02667556,0,15.72505023
51165,Rockingham County,Virginia,51165_2018,2018,81244,643.7398454,64.0047265,3,579.7351189,3,0,1.230860125,23.38634238,18.34982111,0,39.387524,158.7809561,408.6455615,12.30860125,3.692580375,18.46673569
16067,Minidoka County,Idaho,16067_2013,2013,20310,1004.431315,64.00787789,3,940.4234367,4,0,4.923682915,9.84736583,5.87126062,0,49.23682915,265.8788774,571.1472181,103.3973412,0,15.15454963
51111,Lunenburg County,Virginia,51111_2013,2013,12498,632.1011362,64.01024164,3,568.0908945,3,0,8.001280205,8.001280205,3.734646103,0,48.00768123,232.0371259,336.0537686,0,0,19.08279136
46127,Union County,South Dakota,46127_2018,2018,15619,371.3425956,64.02458544,3,307.3180101,2,0,0,19.20737563,14.40292269,0,44.81720981,32.01229272,230.4885076,44.81720981,0,16.5211704
27121,Pope County,Minnesota,27121_2013,2013,10932,722.6491035,64.03219905,3,658.6169045,3,0,9.147457007,27.44237102,22.97899966,0,27.44237102,192.0965971,429.9304793,36.58982803,0,17.56509023
54069,Ohio County,West Virginia,54069_2013,2013,43728,706.6410538,64.03219905,3,642.6088547,3,0,0,9.147457007,4.880957049,2.286864252,52.59787779,185.2360044,436.7910721,20.58177827,0,17.91533199
17149,Pike County,Illinois,17149_2018,2018,15611,326.6927167,64.05739543,3,262.6353212,2,0,0,12.81147909,12.25849026,0,51.24591634,96.08609314,160.1434886,6.405739543,0,18.4124625
27131,Rice County,Minnesota,27131_2017,2017,65116,205.7866,21.50009,1,184.2865,1,0,0,7.678604337,3.001935708,1.535720867,12.28576694,49.14306776,124.3933903,10.75004607,0,17.78602161
27133,Rock County,Minnesota,27133_2017,2017,9554,910.6133,41.86728,2,868.7461,4,0,0,20.93364036,16.11923645,0,20.93364036,177.9359431,680.3433117,10.46682018,0,18.0641427
30025,Fallon County,Montana,30025_2016,2016,3120,192.3076923,64.1025641,3,128.2051282,1,0,0,0,0,0,64.1025641,64.1025641,32.05128205,32.05128205,0,17.30023452
48153,Floyd County,Texas,48153_2013,2013,6239,881.5515307,64.1128386,3,817.4386921,4,2,0,32.12986732,32.0564193,16.02820965,16.02820965,352.6206123,432.7616605,32.0564193,0,19.1314206
48367,Parker County,Texas,48367_2014,2014,123164,830.5998506,64.14211945,3,766.4577312,4,0,0,17.05043682,16.80797874,3.247702251,43.84398038,228.1510831,481.4718587,56.83478939,0,16.78201055
30083,Richland County,Montana,30083_2018,2018,10913,421.5156236,64.14368185,3,357.3719417,2,0,0,0,0,0,64.14368185,64.14368185,238.2479611,54.98029873,0,16.11708078
4019,Pima County,Arizona,04019_2016,2016,1016206,943.5094853,64.16021948,3,879.3492658,4,59.43774245,1.771294403,7.577203835,7.547424029,16.92570207,37.88601917,164.7303795,655.3789291,59.23995725,6.789961878,21.52391043
48429,Stephens County,Texas,48429_2013,2013,9350,449.197861,64.17112299,3,385.026738,2,0,0,0.260933276,0,0,64.17112299,149.7326203,213.9037433,21.39037433,10.69518717,18.68446455
19149,Plymouth County,Iowa,19149_2013,2013,24924,288.8781897,64.19515327,3,224.6830364,1,0,0,16.04878832,11.74862661,0,48.14636495,68.20735035,128.3903065,28.08537955,0,17.4838263
38099,Walsh County,North Dakota,38099_2016,2016,10904,862.0689655,64.19662509,3,797.8723404,4,0,0,9.170946442,4.624531432,0,55.02567865,110.0513573,641.9662509,45.85473221,9.170946442,16.8435156
36123,Yates County,New York,36123_2016,2016,24923,930.8670706,64.19772901,3,866.6693416,4,0,0,20.06179031,19.52580972,4.012358063,40.12358063,232.7167676,625.9278578,8.024716126,0,18.58488179
1051,Elmore County,Alabama,01051_2014,2014,80977,1136.125073,64.21576497,3,1071.909308,5,0,0,16.05394124,11.47994828,13.58410413,34.5777196,440.8659249,558.1831878,72.86019487,0,17.43334043
2170,Matanuska-Susitna Borough,Alaska,02170_2014,2014,98104,837.8863247,64.21756503,3,773.6687597,4,0,1.019326429,9.173937862,0,3.057979287,50.96632145,67.27554432,653.3882411,53.00497431,1.019326429,15.54587837
27135,Roseau County,Minnesota,27135_2017,2017,15609,486.8986,44.84592,2,442.0527,3,0,0,6.406560318,2.003842058,0,38.43936191,70.4721635,294.7017746,76.87872381,0,15.2954103
48235,Irion County,Texas,48235_2016,2016,1557,1926.782274,64.22607579,3,1862.556198,5,22.62977732,0,0,0.203051667,0,64.22607579,578.0346821,1284.521516,0,0,22.44007677
36037,Genesee County,New York,36037_2014,2014,59162,1041.208884,64.23041817,3,976.9784659,4,0,0,21.97356411,21.44302189,10.14164497,32.11520909,174.0982387,777.5261147,25.35411244,5.070822487,17.60465048
21015,Boone County,Kentucky,21015_2013,2013,124535,1153.89248,64.23896896,3,1089.653511,5,0,0,25.69558759,20.95796417,12.84779379,25.69558759,308.347051,720.2794395,61.02702052,5.620909784,17.19738238
21145,McCracken County,Kentucky,21145_2013,2013,65380,692.8724381,64.23982869,3,628.6326094,3,0.017642503,0,21.41327623,16.70718994,12.23615785,30.59039462,166.7176507,432.8540838,29.06087489,4.588559192,17.87340599
48069,Castro County,Texas,48069_2014,2014,7781,591.1836525,64.25909266,3,526.9245598,3,30.90588539,0,12.85181853,13.06623067,0,51.40727413,102.8145483,411.258193,12.85181853,12.85181853,22.16331938
40075,Kiowa County,Oklahoma,40075_2014,2014,9336,460.5826907,64.26735219,3,396.3153385,2,16.09701765,0,0,0.223688823,0,64.26735219,96.40102828,267.7806341,32.13367609,10.71122536,19.65351224
39021,Champaign County,Ohio,39021_2019,2019,38885,457.7600617,64.2921435,3,393.4679182,2,0,0,10.28674296,9.636241265,0,54.00540054,100.2957439,262.3119455,30.86022888,0,17.30356818
47131,Obion County,Tennessee,47131_2013,2013,31100,649.5176849,64.30868167,3,585.2090032,3,0,0,6.430868167,2.308090346,0,57.8778135,212.2186495,324.7588424,48.23151125,3.215434084,17.4509719
21083,Graves County,Kentucky,21083_2018,2018,37317,817.321864,64.3138516,3,753.0080124,4,0,2.679743816,18.75820672,13.7281065,8.039231449,34.83666961,289.4123322,391.2425972,72.35308305,10.71897527,17.53564771
13103,Effingham County,Georgia,13103_2018,2018,62190,628.7184435,64.31902235,3,564.3994211,3,0,0,4.823926676,4.686037492,3.215951118,56.27914456,252.4521627,225.1165782,86.83068017,0,16.15557356
